id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
669,19,399332.26851851854,4176655.308641976,116,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
670,18,398939.9228395062,4176449.327160495,109,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
671,17,399508.8240740741,4176262.962962964,111,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
672,16,400273.89814814815,4176184.4938271614,107,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
673,15,401235.1450617284,4176233.5370370382,109,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
674,14,402088.4969135803,4176292.38888889,113,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
675,13,402686.8240740741,4176410.0925925937,118,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
676,12,403236.1080246914,4176410.0925925937,134,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
677,11,403294.9598765432,4175890.234567902,131,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
678,10,402755.48456790124,4175713.6790123465,115,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
679,9,402029.6450617284,4175595.975308643,112,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
680,8,401225.3364197531,4175645.0185185196,108,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
681,7,400528.9228395062,4175684.2530864207,107,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
682,6,400018.87345679017,4175811.7654321,105,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
683,5,399410.737654321,4175998.1296296306,104,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
684,4,401274.37962962966,4175262.4814814827,103,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
685,3,401980.60185185185,4175203.6296296306,113,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
686,2,402775.10185185185,4175252.672839507,130,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
687,1,403167.4475308642,4175448.8456790135,129,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
688,44,398469.1080246914,4177832.3456790135,106,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
689,43,399145.9043209877,4178332.586419754,110,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
690,42,399567.67592592596,4178675.88888889,107,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
691,41,400322.9413580247,4179048.6172839515,113,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
692,40,401274.37962962966,4179274.216049384,123,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
693,38,402323.9043209877,4179303.6419753097,131,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
694,37,403088.97839506174,4178734.7407407416,134,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
695,36,402500.4598765432,4178597.4197530877,125,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
696,35,401647.1080246914,4178558.185185186,118,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
697,34,400960.5030864198,4178489.524691359,112,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
698,33,399920.7870370371,4178224.6913580257,121,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
699,32,399293.0339506173,4177851.962962964,111,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
700,31,398782.98456790124,4177528.277777779,111,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
701,30,398851.6450617284,4176792.6296296306,126,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
702,29,399704.9969135803,4177341.913580248,104,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
703,28,400538.7314814815,4177695.024691359,109,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
704,27,401274.37962962966,4177842.154320989,112,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
705,26,402176.77469135803,4177901.0061728405,119,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
706,25,402598.5462962963,4177930.4320987663,124,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
707,24,402853.5709876543,4177381.1481481493,138,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
708,23,401951.17592592596,4177175.166666668,125,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
709,22,401097.8240740741,4177126.123456791,112,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
710,21,400430.8364197531,4177096.697530865,113,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
711,20,399871.7438271605,4176880.9074074086,105,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
712,19,399332.26851851854,4176655.308641976,119,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
713,18,398939.9228395062,4176449.327160495,107,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
714,17,399508.8240740741,4176262.962962964,111,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
715,16,400273.89814814815,4176184.4938271614,108,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
716,15,401235.1450617284,4176233.5370370382,107,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
717,14,402088.4969135803,4176292.38888889,113,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
718,13,402686.8240740741,4176410.0925925937,119,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
719,12,403236.1080246914,4176410.0925925937,142,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
720,11,403294.9598765432,4175890.234567902,135,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
721,10,402755.48456790124,4175713.6790123465,113,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
722,9,402029.6450617284,4175595.975308643,113,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
723,8,401225.3364197531,4175645.0185185196,108,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
724,7,400528.9228395062,4175684.2530864207,104,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
725,6,400018.87345679017,4175811.7654321,106,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
726,5,399410.737654321,4175998.1296296306,108,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
727,4,401274.37962962966,4175262.4814814827,102,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
728,3,401980.60185185185,4175203.6296296306,112,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
729,2,402775.10185185185,4175252.672839507,130,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
730,1,403167.4475308642,4175448.8456790135,133,B6,1.6085,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
731,44,398469.1080246914,4177832.3456790135,99,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
732,43,399145.9043209877,4178332.586419754,106,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
733,42,399567.67592592596,4178675.88888889,107,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
734,41,400322.9413580247,4179048.6172839515,112,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
735,40,401274.37962962966,4179274.216049384,120,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
736,38,402323.9043209877,4179303.6419753097,125,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
737,37,403088.97839506174,4178734.7407407416,125,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
738,36,402500.4598765432,4178597.4197530877,121,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
739,35,401647.1080246914,4178558.185185186,116,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
740,34,400960.5030864198,4178489.524691359,114,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
741,33,399920.7870370371,4178224.6913580257,118,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
742,32,399293.0339506173,4177851.962962964,109,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
743,31,398782.98456790124,4177528.277777779,109,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
744,30,398851.6450617284,4176792.6296296306,111,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
745,29,399704.9969135803,4177341.913580248,102,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
746,28,400538.7314814815,4177695.024691359,111,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
747,27,401274.37962962966,4177842.154320989,113,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
748,26,402176.77469135803,4177901.0061728405,121,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
749,25,402598.5462962963,4177930.4320987663,123,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
750,24,402853.5709876543,4177381.1481481493,139,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
751,23,401951.17592592596,4177175.166666668,123,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
752,22,401097.8240740741,4177126.123456791,116,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
753,21,400430.8364197531,4177096.697530865,113,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
754,20,399871.7438271605,4176880.9074074086,111,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
755,19,399332.26851851854,4176655.308641976,110,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
756,18,398939.9228395062,4176449.327160495,105,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
757,17,399508.8240740741,4176262.962962964,107,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
758,16,400273.89814814815,4176184.4938271614,107,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
759,15,401235.1450617284,4176233.5370370382,110,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
760,14,402088.4969135803,4176292.38888889,113,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
761,13,402686.8240740741,4176410.0925925937,120,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
762,12,403236.1080246914,4176410.0925925937,133,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
763,11,403294.9598765432,4175890.234567902,126,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
764,10,402755.48456790124,4175713.6790123465,115,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
765,9,402029.6450617284,4175595.975308643,111,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
766,8,401225.3364197531,4175645.0185185196,109,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
767,7,400528.9228395062,4175684.2530864207,107,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
768,6,400018.87345679017,4175811.7654321,104,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
769,5,399410.737654321,4175998.1296296306,104,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
770,4,401274.37962962966,4175262.4814814827,102,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
771,3,401980.60185185185,4175203.6296296306,113,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
772,2,402775.10185185185,4175252.672839507,121,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
773,1,403167.4475308642,4175448.8456790135,123,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
774,44,398469.1080246914,4177832.3456790135,99,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
775,43,399145.9043209877,4178332.586419754,105,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
776,42,399567.67592592596,4178675.88888889,102,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
777,41,400322.9413580247,4179048.6172839515,111,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
778,40,401274.37962962966,4179274.216049384,121,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
779,38,402323.9043209877,4179303.6419753097,126,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
780,37,403088.97839506174,4178734.7407407416,127,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
781,36,402500.4598765432,4178597.4197530877,121,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
782,35,401647.1080246914,4178558.185185186,117,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
783,34,400960.5030864198,4178489.524691359,110,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
784,33,399920.7870370371,4178224.6913580257,118,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
785,32,399293.0339506173,4177851.962962964,107,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
786,31,398782.98456790124,4177528.277777779,107,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
787,30,398851.6450617284,4176792.6296296306,116,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
788,29,399704.9969135803,4177341.913580248,99,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
789,28,400538.7314814815,4177695.024691359,106,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
790,27,401274.37962962966,4177842.154320989,109,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
791,26,402176.77469135803,4177901.0061728405,119,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
792,25,402598.5462962963,4177930.4320987663,122,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
793,24,402853.5709876543,4177381.1481481493,137,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
794,23,401951.17592592596,4177175.166666668,120,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
795,22,401097.8240740741,4177126.123456791,112,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
796,21,400430.8364197531,4177096.697530865,110,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
797,20,399871.7438271605,4176880.9074074086,106,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
798,19,399332.26851851854,4176655.308641976,113,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
799,18,398939.9228395062,4176449.327160495,106,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
800,17,399508.8240740741,4176262.962962964,107,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
801,16,400273.89814814815,4176184.4938271614,105,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
802,15,401235.1450617284,4176233.5370370382,105,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
803,14,402088.4969135803,4176292.38888889,109,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
804,13,402686.8240740741,4176410.0925925937,112,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
805,12,403236.1080246914,4176410.0925925937,127,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
806,11,403294.9598765432,4175890.234567902,127,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
807,10,402755.48456790124,4175713.6790123465,111,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
808,9,402029.6450617284,4175595.975308643,108,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
809,8,401225.3364197531,4175645.0185185196,105,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
810,7,400528.9228395062,4175684.2530864207,102,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
811,6,400018.87345679017,4175811.7654321,102,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
812,5,399410.737654321,4175998.1296296306,101,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
813,4,401274.37962962966,4175262.4814814827,100,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
814,3,401980.60185185185,4175203.6296296306,108,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
815,2,402775.10185185185,4175252.672839507,126,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
816,1,403167.4475308642,4175448.8456790135,126,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
817,44,398469.1080246914,4177832.3456790135,96,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
818,43,399145.9043209877,4178332.586419754,101,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
819,42,399567.67592592596,4178675.88888889,96,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
820,41,400322.9413580247,4179048.6172839515,104,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
821,40,401274.37962962966,4179274.216049384,111,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
822,38,402323.9043209877,4179303.6419753097,117,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
823,37,403088.97839506174,4178734.7407407416,116,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
824,36,402500.4598765432,4178597.4197530877,111,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
825,35,401647.1080246914,4178558.185185186,107,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
826,34,400960.5030864198,4178489.524691359,102,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
827,33,399920.7870370371,4178224.6913580257,110,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
828,32,399293.0339506173,4177851.962962964,101,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
829,31,398782.98456790124,4177528.277777779,102,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
830,30,398851.6450617284,4176792.6296296306,112,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
831,29,399704.9969135803,4177341.913580248,95,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
832,28,400538.7314814815,4177695.024691359,99,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
833,27,401274.37962962966,4177842.154320989,100,B5,0.865,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
