system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_584,95.75374318726472,94.19304384429114,92.88332435311588,98.73071162966474,106.94084586372205,136.35713762577328,138.9886042142416,6AHHSR,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.898,37.521]}"
2_585,93.57189381683975,91.9451260850779,89.62724803395065,91.44160205743614,93.0234255290053,104.46820856507631,112.53783504841743,KS55ZH,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.89,37.409]}"
2_586,91.292389939528,86.30939739573364,87.71031302061792,98.29501595045687,100.03810461398302,81.94594152205369,85.53576583993592,PCHFT4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.06,37.364]}"
2_587,68.07682605967534,53.61197068632583,34.62934147649622,27.79485468636699,57.772245005840716,20.152974915451807,14.693692500012048,KDHW3Q,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.359,37.738]}"
2_588,84.68084879445723,82.08932477481864,79.14530097195916,82.56335004926021,84.89360752502259,78.35347273248667,82.75213492151545,V59QUE,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.957,37.377]}"
2_589,127.91187143130622,126.83421907233594,126.3873870639078,128.65356873205317,123.65830365455693,125.2376877646644,124.6619146241643,TARSNM,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.958,37.077]}"
2_590,138.58430475240158,142.1427915383493,138.7368930683953,134.29560063444174,123.2578176789253,123.12732618150639,94.52972458180673,S4LJFH,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.82,37.679]}"
2_591,96.06798837877562,94.35853754149952,89.8834715165718,90.84259614403172,93.23055616570787,87.84813816361012,89.69139769074985,POZJS4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.697,37.45]}"
2_592,104.09848105665702,102.07383096102518,102.99439683103475,106.85317097255574,103.90419072969681,110.19584218933107,117.28838420981063,7HJ8Q2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.107,37.315]}"
2_593,121.75832541230767,122.57640257723978,121.34113737071934,122.05604393003108,118.75566259333911,124.48179618561397,128.32111931002603,UVRK54,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.032,37.798]}"
